Team 1,Team 2,Winner,Margin,Ground,Match Date,odi_id,match_link,match_id,T1_P1_Bat_Avg_SR,T2_Rel_bat_strength,T1_P6_Bat_Avg_SR,T1_P5_Bat_Avg_SR,T1_P2_Bat_Avg_SR,T1_P4_Bat_Avg_SR,T1_Rel_bat_strength,T2_P2_Bat_Avg_SR,T1_Batsman3_impact_factor,T2_P5_Bat_Avg_SR,T2_P4_Bat_Avg_SR,T1_Batsman4_impact_factor,T2_P6_Bat_Avg_SR,T1_Batsman2_form_index,T1_P2_Bowl_avg_T1_P2_Bowl_SR,T1_P3_Bat_Avg_SR,T2_P3_Bat_Avg_SR,T2_P1_Bowl_avg_T2_P1_Bowl_SR,T1_P1_Bowl_avg_T1_P1_Bowl_SR,T2_Bowler1_impact_factor,T2_P1_Bat_Avg_SR,T1_Batsman1_impact_factor,T1_P4_Bowl_avg_T1_P4_Bowl_SR,T1_Bowler1_impact_factor,T2_Batsman4_impact_factor,T2_P1_Bowl_eco,T1_Batsman5_impact_factor,T2_Batsman3_form_index,T2_P2_Bowl_avg_T2_P2_Bowl_SR,T2_P3_Bowl_eco,T1_P4_Bowl_eco,T2_Batsman5_impact_factor,T2_Bowler5_form_index,T1_P2_Bowl_eco,T2_P4_Bowl_eco,T2_P5_Bowl_avg_T2_P5_Bowl_SR,T2_Batsman2_impact_factor,T2_Batsman3_impact_factor,T1_Bowler3_impact_factor,T2_P2_Bowl_eco,T1_Batsman3_form_index,T1_P3_Bowl_eco,T1_Batsman2_impact_factor,T1_Batsman1_form_index,T1_Bowler1_form_index,T1_Rel_bowl_strength,T1_P7_Bat_Avg_SR,T2_Bowler4_impact_factor,T2_Bowler3_impact_factor,T2_Rel_bowl_strength,T2_Bowler2_impact_factor,T1_Bowler3_form_index,T1_P3_Bowl_avg_T1_P3_Bowl_SR,T2_Bowler1_form_index,T2_Batsman1_impact_factor,T1_Batsman5_form_index,T1_Bowler2_form_index,T2_P7_Bat_Avg_SR,T2_P8_11_Bat_Avg_SR,T1_Bowler2_impact_factor,T1_P8_11_Bat_Avg_SR,T2_Batsman4_form_index,T2_Batsman2_form_index,T2_P4_Bowl_avg_T2_P4_Bowl_SR,T1_P1_Bowl_eco,T1_Bowler4_impact_factor,T2_Bowler3_form_index,T2_P5_Bowl_eco,T1_Batsman4_form_index,T2_Batsman1_form_index,T2_Bowler4_form_index,T1_Bowler4_form_index,T1_Bowler5_form_index,T2_Batsman5_form_index,T2_P3_Bowl_avg_T2_P3_Bowl_SR,T1_P5_Bowl_eco,T2_Bowler2_form_index,T1_P5_Bowl_avg_T1_P5_Bowl_SR,dep_var
South Africa,Australia,Australia,37 runs,Bloemfontein,30-Mar-02,1822,/wi/engine/match/64761.html,64761,29.17092761,564.5630552,18.07594369,27.22380053,18.5045354,25.01024308,609.0951887,36.01282051,10.52085169,28.67427524,30.50012553,11.37328,30.89376142,1.20695328,901.7477691,30.33226087,23.49093506,805.4542057,843.0911539,972.9606577,30.08036734,10.43541893,859.6625,897.7954693,11.05960225,3.942130207,8.893133518,1.661799845,726.9594175,4.330464716,4.104372355,11.33173904,1.967722337,4.472650771,4.550847458,1733.333334,12.55139094,11.24337782,928.1432956,4.856835307,1.591231737,4.631499906,11.14601922,0.946583112,0.75240302,650.2315905,19.61865579,617.0803334,2516.172465,620.6013012,1035.931284,0.824621987,1201.899808,0.991163531,11.32984956,1.908694223,0.734264732,16.47830018,4.767316003,1209.829868,3.299874993,1.302831241,1.326832571,1335.119012,3.777941176,787.6204645,0.48033309,4.16,1.558563966,1.034241123,0.65144121,1.045882454,0.941492691,1.525300129,992.6183794,4.347984017,0.660968585,1690.438596,0
South Africa,Australia,Australia,8 wickets,Durban,3-Apr-02,1823,/wi/engine/match/64762.html,64762,34.30612245,600.9356504,17.7542076,27.42180745,24.36162644,25.80449395,577.555399,22.99727574,10.54576666,30.63319556,42.59718608,11.4070167,40.55420054,1.863612123,1677.39,30.37248323,31.27130439,799.3292479,843.8388148,983.8402975,29.9440547,10.17549766,909.4275,898.540738,11.48018432,3.933548227,9.148474765,1.540761785,688.1705691,4.339434276,4.106995885,11.34661816,0.758538177,5.003344482,4.565082645,925.8918328,11.26703183,11.0995245,618.0517494,4.914793518,1.674574177,4.654538704,13.50833128,0.897266669,0.742614467,632.8018645,19.34475854,625,2544.630256,744.0011251,995.9397799,0.771614719,1217.142788,0.996738207,11.34045964,2.534470891,0.831712227,16.06323697,7.34173435,877.914952,3.471566133,2.3654875,1.521616113,1347.697542,3.793430657,785.7057718,0.47960612,4.25209043,2.089166168,1.145476149,0.652953229,0.970127166,0.941492691,1.177959573,979.221991,4.359928444,0.610135111,1687.468787,0
South Africa,Australia,Australia,3 wickets,Port Elizabeth,6-Apr-02,1824,/wi/engine/match/64763.html,64763,30.03571429,597.3005787,18.41256977,27.73606055,24.34061705,25.50027056,539.992808,23.5010918,10.55836899,42.59718608,28.86680449,11.46142365,31.53180277,12.30365799,902.5300161,30.19541436,31.56866474,799.5927721,856.8675554,988.6172248,30.5606025,10.20597664,934.3746304,885.5655908,11.48018432,3.944376077,9.210827458,1.813758595,1011.2364,4.590180361,4.135351736,11.33791067,0.75753548,4.534320323,5.083333333,923.7588889,11.24949781,11.09831028,871.3799302,4.37037037,1.746681087,4.663842328,13.58457952,0.824792163,0.812710077,713.3808592,19.43124348,801.237872,587.9896065,707.7388087,979.2901804,0.825412236,1238.666739,0.994190509,11.33086575,2.296874804,0.727258279,16.06323697,5.083313967,1248.190831,3.729099731,2.3654875,1.471942174,0,3.796376812,773.5959925,0.714425721,4.253000923,1.512875028,1.236182826,2.270184929,1.017194575,0.941492691,1.159209766,1440.402646,4.36305957,0.610055516,1739.81302,0
Pakistan,Sri Lanka,Sri Lanka,41 runs,Sharjah,8-Apr-02,1825,/wi/engine/match/65796.html,65796,16.67859253,664.8521723,14.20616104,14.43597636,24.4292333,26.62987524,591.4975064,17.93087952,10.96937632,14.59453032,25.6857559,10.56769539,31.67000035,0.675260332,719.4470324,14.96885843,24.47956193,1067.723024,887.7140971,868.3112504,27.38114792,10.70792591,804.7013963,832.8897215,11.21623662,4.212916128,10.4127107,1.069646173,1407.175,4.81512605,4.346041056,10.77993461,1.143071931,4.611561318,3.919489837,4646.204082,10.88023404,11.31039498,1864.910462,4.434682964,1.066131189,4.617273844,10.62302534,1.416570669,0.805523884,629.7827057,5.968593803,770.6211405,1983.616976,613.5601521,838.299345,0.596763255,579.8308295,0.90110669,10.87865788,1.400541447,0.75022946,11.36198771,4.848580117,1243.91815,1.443512838,2.602172203,1.059870111,922.9476639,3.864890924,1034.769426,0.864690064,5.552419355,1.285107187,1.602547549,0.792825591,0.725480406,3.356549374,1.129566425,710.28125,4.240566645,0.995725859,611.4313592,0
Sri Lanka,New Zealand,New Zealand,11 runs,Sharjah,9-Apr-02,1826,/wi/engine/match/65797.html,65797,27.65958268,568.0102824,31.78086932,14.25897946,17.8226569,25.35918958,667.4727297,18.57074341,11.31469856,18.60636634,21.52319915,11.22636075,12.44151839,0.889652449,1397.554421,24.29685543,25.88382882,886.7762746,1069.493964,1254.340278,20.96314222,10.9227272,911.6868037,868.9013008,11.55359523,4.585227273,10.8908367,1.285831579,3132,5.055900621,3.912242472,9.732703811,1.121811581,4.409774436,5.041610738,1902.099174,11.2465293,11.55965585,2130.177515,6.444444444,0.949404584,5.055944056,10.89676498,1.825484303,0.907511389,611.1512604,11.66739913,338.1649475,557.0772733,455.526026,771.6049383,0.79028512,689.26,0.760887835,12.03172035,1.204844563,1.00527441,20.92764431,5.198497267,844.4923399,4.630810356,1.238939775,0.75661097,2558.957476,4.211018833,775.2164993,0.793361654,4.842696629,2.213880506,0.98046164,1.165500761,0.788455574,1.143071931,0.962800696,1965.81,5.552419355,1.041724858,4646.204082,0
Australia,South Africa,South Africa,65 runs,Cape Town,9-Apr-02,1827,/wi/engine/match/64764.html,64764,30.84969757,541.4189579,15.47116421,40.55420054,31.95269461,31.20740456,525.7592773,42.56331878,11.48068978,25.50027056,30.89352395,11.34576373,28.2568844,1.770321128,713.7785697,42.61968558,24.43853269,871.2116148,813.3375821,875.3867605,26.49798325,11.3445261,1476.482571,974.178024,10.58046238,3.81556196,12.5545368,2.423886557,894.0079013,5.117460317,4.656585366,11.48843056,0.941492691,4.938672073,4.677354709,1790.927764,9.607287259,12.81119085,590.1344438,4.544631307,1.914476612,4.708860759,11.12247505,1.242187446,0.59251998,757.9464922,4.9,784.0816199,628.9745528,645.7602962,1288.744981,0.728928688,1683.141498,0.847908068,10.22908345,1.581660781,0.489289805,18.41256977,9.642979255,2467.163782,7.993708058,1.957640177,2.029097938,1233.324459,3.953579282,492.3574376,0.755309994,4.379394361,1.161862841,0.886068715,0.931969574,0.83108011,3.235619233,1.685511599,1727.142857,5.142857143,0.717663793,0,0
New Zealand,Pakistan,Pakistan,51 runs,Sharjah,11-Apr-02,1828,/wi/engine/match/65798.html,65798,12.8933231,583.0753289,20.87645907,18.46757885,21.71428571,25.695654,512.8068402,24.24000444,12.02556941,14.82029223,26.25405548,11.55973772,14.14810342,0.775483598,2160,18.32242769,14.62240741,890.6849689,900.234375,831.7408897,16.50771728,11.48010493,2228.555556,1241.540971,10.57938306,3.867179056,10.10684055,1.182139866,723.1056034,4.578505793,5.009032258,10.4127107,1.203223004,5.625,4.359260085,616.8629407,10.66460591,10.97387106,530.3948577,4.615591398,1.03738665,5.03030303,11.2829324,0.954179464,0.772980786,463.9272491,16.05626327,1050.066187,1875.585494,638.8795436,1236.316337,0.857914077,2054.25,0.79971591,10.70986309,1.067807239,0.912818689,5.853242868,1.465078542,912.5434028,5.03162404,1.152855925,0.65519581,802.6128945,4.538043478,372.1165453,0.593239462,4.24485623,1.268737362,1.161156076,0.723208972,1.116995956,1.070935277,1.38019549,564.8310493,4.804159445,0.748630041,1851.208333,0
Pakistan,Sri Lanka,Sri Lanka,9 runs,Sharjah,12-Apr-02,1829,/wi/engine/match/65799.html,65799,17.26423903,654.4401971,14.32423028,14.92279882,24.49718156,26.03085763,582.2343082,17.73462886,10.9568272,31.41207343,25.39480751,10.47361872,14.2046708,0.73072853,718.7384268,15.50267585,24.39129569,1081.694606,893.3986637,861.629347,27.52024208,10.67908791,820.9034294,830.6010905,11.18122783,4.22341293,10.40503411,1.123039349,1356.10582,5.131578947,4.364718853,10.8531588,1.143071931,4.613903743,3.894446633,4646.204082,10.88823032,11.27125383,1855.414449,4.423390081,1.374419373,4.548575888,10.56715643,1.26272981,0.805908077,639.8023866,5.853242868,796.9113302,2030.925381,623.3217364,881.0043387,0.524651329,563.5931419,0.875551609,10.92233043,1.234160887,0.694168141,11.53428837,4.609900299,1242.531083,1.465078542,2.245728344,0.896965398,885.2674644,3.868373818,1027.9553,0.835085585,5.552419355,1.377938721,1.676109638,0.750902005,0.793739679,3.356549374,1.353462719,653.2231407,4.246985658,0.939113807,616.3809705,0
New Zealand,Sri Lanka,Sri Lanka,46 runs,Sharjah,14-Apr-02,1830,/wi/engine/match/65800.html,65800,12.59448342,618.4323742,15.32628106,18.66666948,17.34769921,21.54667566,541.3401193,24.82448067,11.56710538,31.13727815,13.80594901,11.55664004,18.25396825,0.817215714,3600,25.60386485,25.06452576,1093.001647,944.2644628,850.8913986,27.49676237,11.48386228,1843.979239,1181.269594,10.93041773,4.214376664,11.58194814,1.986759577,1357.543945,4.324902724,4.934161491,11.33193829,1.143071931,6,3.888606108,4646.204082,11.32680536,11.18251746,505.5845384,4.411636364,1.099206449,5.076923077,11.2829324,0.953850551,0.771058961,465.8660812,20.99856448,787.5780747,469.1634662,655.7143787,880.4707438,0.93235455,2175.03,0.933063925,10.93405518,1.121217249,1.08926834,12.45548759,7.697823983,584.0277778,5.435599788,1.427529445,1.224456943,894.4150216,4.601036269,486.1888044,0.746589233,5.552419355,1.448181953,1.531444912,0.773896156,1.175091666,1.070935277,0.512797937,1700.224937,4.874388254,0.898871264,2119.958333,0
New Zealand,Pakistan,Pakistan,8 wickets,Sharjah,15-Apr-02,1831,/wi/engine/match/65801.html,65801,12.29882799,578.1758252,14.69905016,20.89020092,16.77092624,21.47007618,493.6511423,24.28078276,11.56442362,14.97769487,25.98120368,11.5527551,14.51996725,0.897334429,1710,25.47125159,16.01840667,891.1452943,968.1384085,834.2847121,17.14362934,11.48386228,2384.173611,1172.750124,10.96173989,3.865267676,11.34744508,1.383472973,718.4472647,4.571646924,4.890600924,10.54972451,1.203223004,5.066666667,4.374972654,625.5293663,10.62431722,10.42591674,860.168063,4.617881852,0.8438663,4.925748503,11.26392446,0.731842184,0.790500579,469.24163,33.62909091,1011.827248,1802.273399,644.2934549,1248.770407,0.87236028,1766.643518,0.806470014,10.67908791,1.163700414,0.909186026,5.853242868,1.465078542,933.6419753,5.281112014,1.429876518,0.838226438,835.9474898,4.616915423,303.1569251,0.461096088,4.245119033,1.30643277,0.964444891,0.795726372,1.229167212,1.070935277,1.598229947,578.2047644,4.621908127,0.68654832,1259.061224,0
Sri Lanka,Pakistan,Pakistan,217 runs,Sharjah,17-Apr-02,1832,/wi/engine/match/65802.html,65802,27.37175496,578.6191768,12.43433505,14.53779109,25.16173734,30.52195757,616.2707894,25.19134941,11.13303644,14.97769487,25.8965904,10.92882425,14.51996725,1.411474497,1361.967337,25.09299531,16.01840667,886.0644781,1079.948322,834.8577572,18.12644807,10.93405518,753.2777776,862.1843957,10.95897991,3.866817156,11.08477769,1.232888342,725.7154693,4.561075831,4.912087912,10.54972451,3.356549374,4.429083095,4.366355951,619.1818519,10.64746455,10.42000218,472.6504992,4.620233051,1.824376853,4.323699422,11.26476712,1.26769346,0.932250931,658.0143128,14.24019892,1009.952693,1762.933295,643.7997822,1236.893134,0.801585068,1679.66252,0.733139792,10.56731555,0.541055445,0.91977567,5.853242868,1.465078542,885.872499,4.75596395,1.50643215,1.203629348,837.2535144,4.199516185,1743.750755,0.460441982,4.232779097,1.469179754,1.026902192,0.795726372,0.731833993,0.761396821,1.598229947,591.1127389,3.881082133,0.746349513,896.6678743,0
New Zealand,Pakistan,Pakistan,153 runs,Karachi,21-Apr-02,1833,/wi/engine/match/64765.html,64765,12.44814539,535.8031087,13.53729282,20.85584347,25.51446229,13.34482759,461.6943624,25.14601922,11.58603423,14.65878136,26.99764971,11.56367492,14.51996725,1.747300603,2445.1875,18.80736411,17.04000668,882.8646316,1028.84429,840.5531121,19.18777293,11.5809831,1347.683673,1095.143255,10.95852397,3.870302312,11.37771406,1.419679627,719.3531334,4.54498334,4.743944637,10.55557458,3.356549374,5.47826087,4.366355951,619.1818519,10.6474312,10.42888775,824.8224997,4.620986894,0.958036919,4.890600924,12.38433348,0.663081992,0.866059063,478.6344633,29.76932367,1009.952693,1854.002268,695.2458729,1240.348154,0.793271105,2384.173611,0.72571733,10.57178475,1.280783413,1.049344108,5.853242868,1.465078542,705.9674672,3.745444915,1.136304798,1.229358211,837.2535144,4.581730769,303.1569251,0.450914705,4.232779097,1.219233796,0.995814315,0.712935502,1.183350424,1.146067288,1.798565051,563.8451179,4.288893599,0.6910806,1781.747992,0
New Zealand,Pakistan,Pakistan,3 wickets,Rawalpindi,24-Apr-02,1834,/wi/engine/match/64766.html,64766,12.48699436,561.3875245,12.71939438,13.05220884,21.9833795,18.66349835,442.2953943,24.9205432,12.23641327,14.65878136,27.87167105,11.57318082,14.49579832,1.596322964,1816.975309,21.33692102,18.01115408,883.2989192,967.9537038,841.5213674,18.81662455,11.65786285,1621.040816,1184.98947,10.95301554,3.869914853,11.56059428,1.229909157,720.389998,4.490744102,4.68338558,10.41631153,3.356549374,4.994054697,4.36575372,618.868139,10.64677334,10.3513838,368.771107,4.623235423,1.089096799,4.950213371,12.40207798,0.742406866,0.875662629,383.9741544,0,999.5252019,1909.896212,663.5610585,1241.164329,1.078722086,2080.306122,0.675234328,10.5567429,1.233488701,0.855409167,5.853242868,1.465078542,676.9784102,12.69965276,0.96668502,1.10128228,845.8714318,4.565420561,497.0619881,0.446793732,4.236569862,1.2863078,1.051253123,0.88918538,0.853887511,1.146067288,1.989986564,515.2662132,5.910714286,0.710467231,4448.64,0
New Zealand,Pakistan,Pakistan,66 runs,Lahore,27-Apr-02,1835,/wi/engine/match/64767.html,64767,13.10881294,605.483439,20.76544375,13.22454044,21.89926829,19.37294469,522.3077229,18.8524733,12.42880325,21.97875064,15.13090989,11.70120847,7.188959353,0.906209181,1515.96875,21.33692102,27.56856103,720.1446756,1009.945946,1244.769487,25.05049134,12.35491518,1646.166667,1177.128705,11.00469838,4.622590493,11.56059428,0.720487994,539.5097505,5.031055901,5.734939759,10.34867489,3.356549374,4.779369628,4.36888224,1865.102493,10.35043671,10.94795351,1032.241415,4.503730018,1.670057141,5.004592423,11.86969001,1.111793312,0.89043891,415.3796517,26.54081633,1001.853055,1829.347349,533.8998215,459.1836735,0.933546789,1752.857341,0.717991564,10.63140751,1.233488701,0.81807936,4.65,0.102272727,740.9627179,6.218615019,1.078257138,1.032480758,849.3448239,4.675675676,529.8981995,0.506030318,4.542948038,1.455425318,1.221209621,0.829602549,0.785347562,1.146067288,1.989278656,1358.4375,4.294130068,1.034073733,1797.561323,0
West Indies,India,India,7 wickets,Bridgetown,29-May-02,1836,/wi/engine/match/64768.html,64768,22.50892742,616.9436887,26.86478854,15.62019231,33.45756597,23.06127451,582.1654043,33.32881315,11.00275601,25.9238919,30.39130435,10.53826183,26.14883179,1.053097306,1249.171598,16.05548394,38.06776014,923.2278105,1516.32872,1027.051618,32.56052188,9.0511298,1677.67213,790.5638097,10.01208536,4.819058423,8.419505881,2.479021194,991.8811746,4.044212219,4.329761493,10.28959128,1.481537043,3.933039648,4.985775719,2416,10.02206178,10.01817018,677.4254081,5.126911947,1.243571836,4.420951157,10.86183135,1.475501825,0.905340155,558.1643938,23.92119451,1351.643599,1564.189783,565.6470324,1029.086085,0.720090794,1303.107378,0.573752445,10.15114112,2.505573437,0.804245705,29.60888252,8.063553342,775.1440936,5.432651656,1.357087962,1.032495386,1350.004622,3.730792138,504.2945811,0.68768046,5.360946746,1.895045442,1.218443042,1.104968011,1.030663009,0.836653062,2.05391288,1018.646484,4.464662876,0.752626057,1668.04142,0
India,West Indies,West Indies,7 wickets,Port of Spain,1-Jun-02,1837,/wi/engine/match/64769.html,64769,32.51707689,565.8692043,26.14883179,16.75905896,34.63096836,25.95812105,549.8015098,33.27275044,10.04303589,27.34811748,23.73020528,10.35522309,23.65226615,1.096345962,220,29.3877551,15.89572771,2000.75,969.1261097,785.4836773,21.95121951,10.15613998,1017.389349,973.3297436,9.102590687,4.273584906,10.29090909,1.156615748,1604.877163,3.95559351,4.029249012,10.54073455,1.118695075,3.3,4.39407314,1692.52,10.86269375,11.01749895,1019.921469,3.75828007,1.504595533,5.115518299,10.15149216,1.351063312,0.623242973,568.4553324,29.60888252,728.2162654,644.7645231,581.0271422,613.2631719,0.706224379,970.0580261,0.837439194,9.091973052,2.392219679,0.682916071,15.86475003,2.990786931,3211.111111,8.063553342,2.413837796,1.118005941,1309.965511,4.794036444,1552.920683,0.786575899,4.326109391,1.340857884,1.561499227,0.862184426,1.253232649,1.481537043,1.897838818,1337.295858,4.99572509,0.839004299,1368.855467,0
West Indies,India,India,56 runs,Port of Spain,2-Jun-02,1838,/wi/engine/match/64770.html,64770,23.54751907,598.706693,23.65226615,27.35058985,33.24807797,20.63619942,564.4314092,38.16750354,9.12641275,33.20088067,25.92645673,10.86485911,24.92517483,1.160274654,1598.05551,15.98521163,28.17391304,957.5297261,1466.42,992.5408958,32.52347172,9.46513785,1301.089682,795.3034116,10.15010367,4.76154264,10.54073455,1.574531492,978.090844,4.437262357,4.397876327,10.2898422,1.194785251,3.830953741,4.03359375,1368.855467,10.02140107,10.04303589,666.3533378,5.107629705,1.988055301,3.926727727,11.11513627,1.808303432,0.848551205,582.5072122,15.86475003,1516.737366,601.4616374,585.8682347,1009.985211,0.80016568,1122.456599,0.64461161,10.15577969,1.897838818,0.796674453,26.58899297,9.325802232,698.6357197,2.990786931,1.06658712,2.463841742,1042.783432,4.268722467,815.6469664,0.83734507,4.99572509,1.2155125,1.556220274,0.736704372,0.856060171,0.836653062,2.533272575,1210.733728,4.324305794,0.743116443,1666.240701,0
New Zealand,West Indies,West Indies,6 wickets,Gros Islet,8-Jun-02,1840,/wi/engine/match/64772.html,64772,19.7823413,592.8333333,20.64588318,13.07975125,25.31157992,19.73920344,555.1666667,33.13659728,11.60096974,27.17070897,20.92336182,11.56492746,23.9469472,1.70200157,385.3424035,21.08564696,15.61208966,1173.236464,1019.709141,857.8797653,22.96971336,12.32180548,2121.394845,1155.014703,10.86839246,4.394340759,11.67677255,2.057952528,1897.520661,3.831635389,4.459196406,10.55712775,0.955817878,4.178137652,4.330730051,1257.790633,11.11593835,9.416317328,441.5557028,4.181184669,0.658778992,5.071269488,12.38295904,0.986916016,0.740829484,534,7.61471613,499.7135115,640.5106053,515.8,512.9356918,0.834287845,1888.038781,0.725320993,9.470071193,1.618295971,0.856870039,16.16031028,5.728473605,2282.28622,9.731074231,1.265249196,1.191846726,1682.367195,4.639130435,498.5125322,0.868646333,4.397951719,1.158839873,1.83615524,0.836653062,1.236221605,1.146067288,1.377290317,1622.509131,4.300778783,0.858926718,1811.766804,0
New Zealand,West Indies,West Indies,7 wickets,Gros Islet,9-Jun-02,1841,/wi/engine/match/64773.html,64773,19.31949341,608.1381279,20.47482259,13.26212844,25.14481088,19.54129159,569.4990453,33.20048412,11.60042689,27.29510348,21.52386117,11.53983903,24.85043194,1.579037958,1923.191136,21.38604664,15.61208966,1166.965536,1036.283366,863.8245891,22.99895248,12.26379738,286.6666666,1147.165997,10.86959755,4.42282673,11.67677255,2.070193812,1149.08,4.136942675,4.3,10.59877176,0.836653062,5.097345133,4.32915679,1296.150519,11.11593835,9.755886094,491.9170697,3.977582066,0.64986511,5.514563107,12.2866758,1.09580749,0.797225494,455.2471781,4.234567901,497.0096219,821.5635759,491.1210457,732.7883484,0.834164446,2437.666666,0.659018598,9.524222669,1.392547546,1.044899999,15.94264482,5.376349626,670.2904243,5.3071585,1.022749662,1.191846726,1690.905312,4.631210637,852.4694976,0.797174187,4.414856342,1.148826463,1.852208564,0.769807664,0.865615889,1.146067288,1.525940253,1387.367347,3.799270073,0.810476111,1125.183432,0
Pakistan,Australia,Australia,7 wickets,Melbourne (Docklands),12-Jun-02,1842,/wi/engine/match/64774.html,64774,18.34443741,654.634985,14.44776206,15.13090989,25.00013002,27.82325289,553.1880284,23.85709149,10.34329251,42.67555841,29.90830467,10.94362293,31.11289,1.198803027,719.9823519,18.95067782,31.68902868,810.0613128,883.3969462,973.3368622,30.64865245,10.5567429,1706.383745,844.8044342,11.47963598,3.964754497,10.69247459,1.760124168,1086.5556,4.6930266,4.528919182,11.34605298,0.769544336,4.622009569,5.703703704,926.4300204,11.28850709,11.12252399,592.0243644,4.435054773,1.170289003,5.005347594,10.62763908,1.080146319,0.661667991,583.4096488,28.9,85.73388203,506.3308803,612.1294195,924.8959628,0.94821048,1166.88,0.603265993,11.34457064,1.0706737,0.746040155,6.111607143,6.904981156,1247.481506,0.986220142,1.972112359,1.23172826,24948,3.876738157,584.0669973,0.832128923,4.281183288,0.836237519,1.252451211,1.630106163,0.897549981,1.203223004,1.147958132,1681.564445,4.492522433,0.636208331,1556.307851,0
West Indies,New Zealand,New Zealand,9 runs,Port of Spain,12-Jun-02,1843,/wi/engine/match/64775.html,64775,23.13478453,535.9426512,24.80818423,27.29510348,33.45093972,22.15348514,572.3050166,25.01788852,9.622015097,14.50225469,19.3759095,10.85157241,20.56176629,1.191846726,1718.946676,15.61208966,21.40327214,1093.211703,1151.88083,1091.479225,18.96137339,9.499458355,1702.205411,873.0119206,11.67625524,4.648464164,11.2065175,1.336492699,500.7800454,5.125136017,4.328720891,12.21899469,1.241613342,3.882538018,3.7,2192.203378,11.59991366,11.53872382,842.7289243,4.412408759,2.111406953,3.960275019,11.11593835,1.795732841,0.658862688,574.4932459,15.94264482,428.6233617,2100.694444,553.1543334,1854.653951,0.78782087,1104.46875,0.582156219,12.23252815,1.525940253,0.856842775,7.934315383,10.35831014,612.6079256,5.216848516,1.402024113,0.686091396,555,4.41545613,493.66051,1.57848654,4.473075977,1.422347552,1.217869941,0.919036762,0.74719227,0.836653062,1.744594114,1998.379501,4.373907196,0.847899148,1243.756173,0
Australia,Pakistan,Pakistan,2 wickets,Melbourne (Docklands),15-Jun-02,1844,/wi/engine/match/64776.html,64776,30.90701696,610.3182516,31.29221466,42.67555841,31.99316406,30.31511923,640.4009085,19.04439058,11.12658877,27.59086066,18.68878039,11.47963598,14.87836746,1.31651626,742.0187126,31.46994148,24.77356471,887.2082437,810.5775997,841.2319069,32.38048831,11.36260195,10368,974.0135306,10.34921014,3.876999059,11.35760759,1.218824241,724.3885099,4.514265586,5.333333333,10.9453773,1.203223004,4.951717272,4.536302033,2136.004715,10.58765587,10.62785832,571.9053045,4.626117137,1.503349504,4.623018608,12.50223756,1.19860032,0.617801129,594.9297202,6.111607143,1798.548646,577.3017996,619.1917616,1240.995478,0.82924706,1489.640037,0.724174756,10.45276081,1.423082917,0.488717023,14.42173958,1.476086717,2379.53599,8.397762344,1.083114924,1.282343444,1729.19453,3.960580411,85.73388203,0.984917465,4.644700714,1.972112359,1.586909998,0.573056627,1.262079464,0.767912524,0.758192068,550.0321088,4.271597454,0.751766514,928.8489266,0
New Zealand,West Indies,West Indies,4 wickets,Kingstown,16-Jun-02,1845,/wi/engine/match/64777.html,64777,18.34319559,501.0130806,20.34459419,14.45648435,25.49039224,19.19858749,469.1803687,33.24098519,11.53842372,27.2604438,20.37966477,11.6760802,24.64846431,0.743188813,590.6213153,21.29310563,15.30040445,1724.84072,1139.510848,615.4460005,23.86882506,12.20875563,667.44,1056.577426,10.85157241,3.909974425,12.19613028,1.869026968,1199.301758,4.196480938,3.814814815,11.2063113,0.836653062,4.582191781,4.321153201,1181.117728,11.11608805,9.630581111,1814.128944,4.001473839,1.110800534,5.090425532,11.59251672,1.276836358,0.883308366,631.8657382,7.934315383,487.0630497,658.4265701,599.6808167,784.1650787,1.804888262,1548.863636,0.860367189,9.569903455,1.736665601,0.65391239,16.89747261,5.605179355,1633.0456,10.76579315,1.151229383,1.252535998,1722.24626,4.690396239,424.8543422,0.788651633,4.365774004,1.376053105,2.084314817,0.732373495,0.909240667,1.146067288,1.65474337,1445.84,4.493023256,0.796879249,2221.513778,0
